1.033737148	1.030252064	1.027615112	0.934275314	1.079401733	0.897218589	1.076380869	0.979301165	1.026724107	0.993355093	0.937049819	0.996966496	0.945898679	1.082962464	0.950110694	1.046979318	0.952167385	0.969858184	0.999426309	1.138227349	1.014176121	1.049636221	1.018188103	1.016515679	1.041226282	1.028435436	0.892127997	0.892200085	0.782255747	1.083939161	0.932352677	0.764149997	1.06581282	0.948560848	1.124250295	1.060743329	1.0969379	1.05520244	0.98186063	1.112030182	0.863428996	0.925652352	0.997039634	0.957006594	0.986235678	1.066276606	0.758620719	0.96338249	1.116407649	1.436149103	0.875594298	0.883880058	1.15320579	0	0.871824073	0.915415975	0.96957367	0.833626084	1.267382615	0.747891615	0	0.999637173	2.486453004	0
0.862600989	1.065363857	1.169900055	0.909982161	1.161022518	0.800701036	1.027477062	1.024115557	1.131879564	0.855140473	0.816568063	1.033250535	0.916658194	1.053209955	0.957635325	0.79312188	0.977974168	1.014009155	1.147522207	1.186543941	1.018942068	0.853908605	0.850918215	0.900542725	1.178101548	1.138954584	0.770899492	0.987936925	0.723017092	0.98192377	1.104997293	0.877045238	1.248575839	1.180490722	1.211685549	1.000072552	1.095081077	1.056453894	0.827129651	1.02324236	0.899678858	0.938698094	1.007671977	1.10539659	1.032458528	1.374551075	1.044492309	0.590019645	1.345817719	1.295063863	0.739065806	0.996075013	1.038601563	0	0.931408776	0.949425929	1.019215865	1.317309431	0.468976902	1.351506565	0	1.367715437	1.101730032	0
0.873237622	0.972260872	1.138956039	0.608218023	1.230827091	0.556185541	1.043324448	1.223271846	1.089619354	0.933425287	0.734752267	0.989980932	1.10044373	1.279326589	1.064050828	0.63538131	0.898889108	1.012810365	1.146724735	1.264424614	0.798142535	0.801258466	0.805418746	0.855667804	1.26276059	1.189854503	1.000878704	1.231787592	0.883046762	1.095380434	1.195536288	0.79999158	1.224665808	1.170781436	1.23412697	0.90061568	1.252935769	1.03285678	0.945255283	1.100909577	1.074611239	0.978592713	1.181563018	1.412935239	0.850099139	0.889393745	0.737365842	0.319064328	1.404866545	1.202265229	0.796751105	1.431553178	0.830261543	0	0.53440616	0.591198107	1.200036344	1.382290069	0.540818736	1.678355052	0	1.743139132	1.098748875	0
1.051303219	0.832508597	1.018716504	0.786997787	1.038542052	0.807883627	1.001487706	1.097150807	1.05457338	1.157132632	1.163400711	0.70564231	0.987816153	1.182790415	1.155546241	0.869550917	0.853715179	1.007275572	1.14502549	1.005143908	0.830783485	1.049087088	0.828820658	1.145230961	1.163925219	1.186240488	0.834226556	1.115841562	0.996833885	1.124060322	1.183332666	0.758803535	1.092274544	1.112845596	1.02538281	1.005176443	1.065676766	1.046855966	1.00773141	0.837413554	1.501068929	1.04583383	1.02613722	1.125419595	1.094422318	1.243207038	1.015928946	0.687628693	1.1149432	0.799049404	0.744898349	1.186815225	0.743874245	0	0.805354062	1.281631898	1.105927406	0.626668684	1.20656626	1.14121667	0	0.922977707	1.83898003	0
1.087858347	0.900501907	0.931593472	1.211923298	0.803760788	1.315428802	1.022192335	0.940393557	0.878292648	1.079284011	1.201009784	0.698051712	0.831350664	0.970118413	1.215469492	1.422375753	0.953941229	1.066753024	0.95474647	0.798561156	1.011387603	1.365171529	0.965584008	1.476232293	0.936230059	0.75263978	0.75359183	0.934810829	1.021675123	0.992490578	0.978809005	0.800087663	0.825494345	0.912061187	0.763740989	1.240526117	1.012324079	0.843355957	0.902943171	0.728060241	1.26387566	0.920229417	1.219755979	0.996582958	1.0622019	1.273727363	0.864418991	1.236892715	0.669354585	0.740874757	0.605992709	1.032758529	1.200977908	0	1.370592877	1.729585294	0.808743212	1.135499925	1.855925455	0.52816889	0	1.391758918	1.693437455	0
1.127594788	1.071888493	0.87344253	1.558471963	0.808734481	1.542948919	0.999122907	0.807650152	0.93102688	0.905854068	1.241201063	0.933450845	1.038580535	0.766275653	0.959629759	1.390981459	1.032787642	1.008207686	0.84772801	0.769347987	1.132425282	1.042425603	1.211043735	1.162983209	0.866983235	0.759106142	0.667905768	0.891854983	0.666940875	0.805165057	0.993392779	0.651735366	0.904392832	0.883030505	0.780870762	0.94076619	0.812876521	0.79743178	0.944824379	0.79916023	1.526370864	1.02066492	1.276002003	0.946258021	0.694063095	1.359696922	0.735008519	1.365100803	0.634736707	0.901802804	0.519167227	0.857088285	0.630822648	0	1.41358984	1.3166858	0.818222121	1.43326354	1.161024328	0.762843353	0	0.589088757	1.435669291	0
0.900975887	0.981767758	0.994810981	1.960500986	0.759162156	1.983675406	0.868044652	0.801370905	0.93337104	0.743798419	1.070341965	1.068680428	0.851149695	0.836326084	0.793970531	1.255636481	0.856548225	1.213044812	0.955051707	0.972287057	1.074338526	0.707015217	0.782407839	0.738545184	0.786208853	0.793446038	1.00245983	0.937239476	0.884012563	0.886884055	0.754674351	1.148873213	1.120796545	0.842235111	0.873885756	1.078635543	1.02915664	0.77144813	0.952160838	0.987343406	0.766284679	1.115429442	0.962377874	1.29113051	0.971151519	0.898799888	1.012362033	1.330813076	0.956117988	1.038262707	1.054956911	0.815620612	0.980598307	0	2.115645145	0.844380464	0.611081521	0.780197536	0.951006368	1.148755976	0	1.016690452	1.097320215	0
0.802156043	0.891931898	1.025471829	1.852073423	0.89694307	2.523494162	0.626590354	0.667871323	0.891706102	0.701522682	0.819361276	1.00992664	0.895540981	0.867286034	0.945562373	1.093170992	0.642446078	0.669305564	0.824670639	0.986810544	1.162846771	0.619460442	0.973144298	0.653948849	0.685988664	0.749330986	2.190739282	1.086075548	1.514374943	1.261869782	0.691172418	1.647981164	0.770293144	1.083177897	0.786278687	0.655189701	0.73691353	0.683808159	0.955506996	0.882481653	1.030037737	0.882416314	1.158287555	1.083042697	0.687355805	0.954376645	2.513401784	1.217341532	0.913145805	0.677660492	2.393751118	0.995321389	2.070676453	0	1.915458902	0.733024946	0.560971571	0.685933266	0.699889292	1.062010234	0	0.961163187	1.466693664	0
0.933629942	0.88135851	0.88034526	1.407995932	0.939290071	1.403823518	0.970072451	0.786970524	1.105347834	0.874082489	0.879284884	0.948185844	0.889561904	0.947989857	0.956272056	1.050682741	0.916159326	0.773783301	1.034643411	1.003794686	0.920610071	0.962896215	0.924685654	0.786792857	0.793685984	0.776879858	1.417030839	1.261901993	1.348298456	1.037899934	0.764599526	1.351791633	0.974377871	1.044260213	0.894374176	0.967606019	0.975939099	0.804543161	1.035944661	0.983959539	0.899388525	1.028692282	1.583981035	0.902025657	1.937762721	1.010949424	1.651537772	0.996630662	0.764324691	0.975140576	0.95277251	0.685508595	1.40848841	0	1.261667007	0.843639799	0.59530957	1.348763527	0.584575132	0.669494721	0	1.012668681	1.241655651	0
1.302985632	0.95606322	0.725424699	1.097348855	0.857801716	1.225489879	0.968579888	0.768721227	0.993165217	0.87754364	1.140974051	0.913474207	1.04190551	1.062141267	0.931864867	1.148315555	0.913223502	0.805023053	1.134635846	0.821736391	1.241250329	1.126229231	0.947413415	0.995984935	0.861589102	0.811719202	1.381117897	0.947524724	0.954699232	0.919907421	0.866048084	1.592306834	1.133607973	1.098059226	0.788136597	1.287618418	0.676482487	0.828710995	0.982246027	0.769511397	1.089978827	0.86987325	1.189814315	1.435185461	1.117227407	0.969739787	1.587935322	1.172894918	0.762418829	1.056361265	1.107204261	0.909022407	0.828939202	0	1.559735786	0.703001167	0.906355963	1.199715416	1.760025585	0.752376693	0	0.777853849	0.885716402	0
